Name,Role,Opponent,Games,Wins,Losses,WR
Morgana,UTILITY,Brand,825,443,382,53.7
Morgana,UTILITY,Lux,3226,1656,1570,51.33
Morgana,UTILITY,Chogath,61,29,32,47.54
Morgana,UTILITY,Soraka,616,276,340,44.81
Morgana,UTILITY,Bard,243,119,124,48.97
Morgana,UTILITY,Velkoz,622,285,337,45.82
Morgana,UTILITY,Karma,1325,600,725,45.28
Morgana,UTILITY,TahmKench,605,326,279,53.88
Morgana,UTILITY,Leona,1180,600,580,50.85
Morgana,UTILITY,Galio,160,79,81,49.38
Morgana,UTILITY,Sona,448,212,236,47.32
Morgana,UTILITY,Yuumi,882,436,446,49.43
Morgana,UTILITY,Pantheon,659,320,339,48.56
Morgana,UTILITY,Zac,60,21,39,35
Morgana,UTILITY,Ahri,43,20,23,46.51
Morgana,UTILITY,Thresh,1785,955,830,53.5
Morgana,UTILITY,Senna,966,482,484,49.9
Morgana,UTILITY,Sylas,68,43,25,63.24
Morgana,UTILITY,Milio,712,356,356,50
Morgana,UTILITY,Nunu,20,11,9,55
Morgana,UTILITY,Lulu,1398,710,688,50.79
Morgana,UTILITY,Maokai,389,221,168,56.81
Morgana,UTILITY,Pyke,907,462,445,50.94
Morgana,UTILITY,Briar,9,5,4,55.56
Morgana,UTILITY,Swain,778,417,361,53.6
Morgana,UTILITY,Malphite,273,163,110,59.71
Morgana,UTILITY,Zilean,333,160,173,48.05
Morgana,UTILITY,Shaco,260,123,137,47.31
Morgana,UTILITY,Elise,281,122,159,43.42
Morgana,UTILITY,Shen,191,117,74,61.26
Morgana,UTILITY,Xerath,772,371,401,48.06
Morgana,UTILITY,Zyra,976,486,490,49.8
Morgana,UTILITY,Alistar,335,186,149,55.52
Morgana,UTILITY,Rakan,461,252,209,54.66
Morgana,UTILITY,Annie,85,42,43,49.41
Morgana,UTILITY,Renata,169,100,69,59.17
Morgana,UTILITY,Blitzcrank,976,500,476,51.23
Morgana,UTILITY,Braum,571,294,277,51.49
Morgana,UTILITY,Anivia,65,37,28,56.92
Morgana,UTILITY,Ashe,180,112,68,62.22
Morgana,UTILITY,Janna,300,146,154,48.67
Morgana,UTILITY,MissFortune,105,56,49,53.33
Morgana,UTILITY,AurelionSol,11,8,3,72.73
Morgana,UTILITY,Rell,562,294,268,52.31
Morgana,UTILITY,Sejuani,17,12,5,70.59
Morgana,UTILITY,Poppy,347,163,184,46.97
Morgana,UTILITY,Veigar,148,108,40,72.97
Morgana,UTILITY,Ziggs,107,67,40,62.62
Morgana,UTILITY,Kayn,10,7,3,70
Morgana,UTILITY,Viktor,3,3,0,100
Morgana,UTILITY,Mordekaiser,25,9,16,36
Morgana,UTILITY,Taric,192,96,96,50
Morgana,UTILITY,Gragas,33,16,17,48.48
Morgana,UTILITY,Teemo,192,83,109,43.23
Morgana,UTILITY,Yorick,17,9,8,52.94
Morgana,UTILITY,Amumu,89,35,54,39.33
Morgana,UTILITY,Syndra,5,0,5,0
Morgana,UTILITY,Varus,18,9,9,50
Morgana,UTILITY,Aurora,22,17,5,77.27
Morgana,UTILITY,Kayle,25,3,22,12
Morgana,UTILITY,Ivern,23,5,18,21.74
Morgana,UTILITY,Hwei,97,53,44,54.64
Morgana,UTILITY,Sion,59,25,34,42.37
Morgana,UTILITY,Ekko,13,10,3,76.92
Morgana,UTILITY,Heimerdinger,65,36,29,55.38
Morgana,UTILITY,FiddleSticks,104,58,46,55.77
Morgana,UTILITY,Rengar,3,3,0,100
Morgana,UTILITY,Malzahar,20,11,9,55
Morgana,UTILITY,Nidalee,40,16,24,40
Morgana,UTILITY,Riven,3,0,3,0
Morgana,UTILITY,Lissandra,28,23,5,82.14
Morgana,UTILITY,Qiyana,11,3,8,27.27
Morgana,UTILITY,Skarner,9,6,3,66.67
Morgana,UTILITY,Kled,9,6,3,66.67
Morgana,UTILITY,Caitlyn,27,19,8,70.37
Morgana,UTILITY,LeeSin,39,25,14,64.1
Morgana,UTILITY,Orianna,23,8,15,34.78
Morgana,UTILITY,JarvanIV,29,9,20,31.03
Morgana,UTILITY,Akali,9,3,6,33.33
Morgana,UTILITY,Yone,12,6,6,50
Morgana,UTILITY,Rumble,10,1,9,10
Morgana,UTILITY,Nasus,15,12,3,80
Morgana,UTILITY,Singed,9,6,3,66.67
Morgana,UTILITY,Vi,14,5,9,35.71
Morgana,UTILITY,DrMundo,28,11,17,39.29
Morgana,UTILITY,Zoe,90,47,43,52.22
Morgana,UTILITY,Lucian,9,0,9,0
Morgana,UTILITY,Darius,18,11,7,61.11
Morgana,UTILITY,Khazix,3,3,0,100
Morgana,UTILITY,Camille,31,21,10,67.74
Morgana,UTILITY,Quinn,14,3,11,21.43
Morgana,UTILITY,Cassiopeia,7,0,7,0
Morgana,UTILITY,Vex,34,11,23,32.35
Morgana,UTILITY,Ornn,21,15,6,71.43
Morgana,UTILITY,XinZhao,14,5,9,35.71
Morgana,UTILITY,Urgot,8,5,3,62.5
Morgana,UTILITY,Sett,50,33,17,66
Morgana,UTILITY,Leblanc,89,34,55,38.2
Morgana,UTILITY,Twitch,29,12,17,41.38
Morgana,UTILITY,Kennen,2,0,2,0
Morgana,UTILITY,Gnar,2,0,2,0
Morgana,UTILITY,Naafiri,5,3,2,60
Morgana,UTILITY,Tryndamere,2,2,0,100
Morgana,UTILITY,TwistedFate,22,16,6,72.73
Morgana,UTILITY,RekSai,2,2,0,100
Morgana,UTILITY,Jinx,11,4,7,36.36
Morgana,UTILITY,Gwen,2,2,0,100
Morgana,UTILITY,Kalista,5,5,0,100
Morgana,UTILITY,Kaisa,2,0,2,0
